v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,total_workers_weighted,income_mean,income_q1,income_median,income_q3,female_pct,male_pct,public_sector_pct,nivel_ed_mean,age_mean,age_median,x,y,community
16200,"Trab. forestales calificados, pescadores y cazadores",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.90939, 0.375856, 0.174563, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
16210,Trab. forestales calificados y afines,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1100.55,1100.55,2500.0,2500.0,2500.0,2500.0,0.0,100.0,55.61,2.0,67.0,67.0,-0.8819356678370179,-0.4689911242089326,C24
16220,"Pescadores, cazadores y tramperos",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",3811.0,3811.0,3030.58,3420.0,5500.0,10250.0,0.0,100.0,0.0,3.5,40.61,42.5,-0.6345624264065319,0.2244292925404485,C12
16221,Trab. acuicultura,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
16222,Pescadores de agua dulce y en aguas costeras,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",4232.0,4232.0,2637.58,2192.5,3119.0,3159.5,0.0,100.0,0.0,3.0,54.97,51.5,-0.6313160574050318,0.2396137527020776,C12
16223,Pescadores de alta mar,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
16224,Cazadores y tramperos,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.912966, 0.381636, 0.169755, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
16300,"Trab. agropecuarios, pescadores, cazadores y recolectores de subsistencia",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.919879, 0.393389, 0.16007, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
16310,Trab. agrícolas de subsistencia,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.919879, 0.393389, 0.16007, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1987.64,1987.64,,,,,100.0,0.0,0.0,,,,-0.5762280792742118,-0.2856497997689529,C24
16320,Trab. agropecuarios de subsistencia,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.923215, 0.399359, 0.155193, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1272.05,1272.05,,,,,0.0,100.0,0.0,,,,-0.8553035800108819,-0.6649339525517405,C24
16330,Trab. agropecuarios de subsistencia,6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.923215, 0.399359, 0.155193, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
16340,"Pescadores, cazadores, tramperos y recolectores de subsistencia",6. Trabajadores agropecuarios,3. Trabajadores manuales,"(0.923215, 0.399359, 0.155193, 1.0)","(np.float64(0.9084386400000003), np.float64(0.3748955200000001), np.float64(0.17545959999999994), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
17000,"Oficiales, oprarios y artesanos",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.969163, 0.515946, 0.063488, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
17100,Of. Y op. Construcción,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.97259, 0.529798, 0.053324, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
17110,Of. Y op. Construcción,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",18740.0,18740.0,5847.61,3800.0,7386.0,9748.0,0.0,100.0,7.95,3.63,40.52,42.0,-0.0476351318300713,0.289751564207323,C02
17111,Constructore,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",83295.21,83295.21,10472.69,4082.5,6116.5,12467.0,18.11,81.89,1.17,3.96,45.07,47.0,0.0149397521296949,0.2766244077912643,C02
17112,Albañiles,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1367054.12,1367054.12,5646.95,2743.0,4000.0,6233.0,2.92,97.08,4.83,3.38,40.97,38.0,0.0268348132257173,0.3869634426889322,C02
17113,"Mamposteros, tronzadores, labrantes y grabadores de piedra",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",27143.22,27143.22,4248.41,3370.0,5000.0,6366.5,5.66,94.34,0.0,3.54,40.1,38.0,-0.0331690912891938,0.3110910904862576,C02
17114,Op en cemento armado,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",6060.0,6060.0,4453.74,2532.0,2900.0,6353.0,0.0,100.0,0.0,3.84,41.95,30.0,-0.1309870021243386,0.4455692283878276,C18
17115,Carpinteros de armar y de obra blanca,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",91483.26,91483.26,5483.12,2800.0,4220.0,7386.0,1.74,98.26,6.25,3.23,48.19,40.0,-0.0033850730569844,0.2008541245425302,C02
17119,Of. Y op. Construcción,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",29919.0,29919.0,5999.72,4100.0,6000.0,8144.0,0.0,100.0,0.0,3.97,32.11,31.0,-0.0239717105952879,0.2796349220317893,C02
17120,Of. Y op. Construcción,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
17121,Techadores,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",19114.08,19114.08,4082.97,2619.75,3993.5,5578.75,0.54,99.46,0.0,3.97,47.28,43.5,-0.0328083976552472,0.2715960574346491,C02
17122,Parqueteros y colocadores de suelos,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",6096.0,6096.0,4108.12,4220.0,4620.0,4987.0,0.0,100.0,0.0,3.04,44.21,50.0,-0.12934669617514,0.4536324746665904,C18
17123,Revocadores,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",30188.55,30188.55,3997.68,2291.5,3000.0,4665.5,0.0,100.0,0.0,3.89,31.1,66.0,-0.0110160719614505,0.2171219778668637,C02
17124,Innst. material aislante y de insonorización,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",6591.84,6591.84,,,,,0.0,100.0,0.0,5.0,42.0,42.0,-0.1381626671468238,0.3697722840865634,C18
17125,Cristaleros,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",12491.0,12491.0,11456.22,5578.75,9638.0,13554.0,0.0,100.0,0.0,3.37,45.75,42.0,0.2617583661182591,0.0086009526313101,C10
17126,Fontaneros e instaladores de tuberías,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",156376.79,156376.79,6490.59,3241.0,5000.0,8500.0,3.9,96.1,6.36,4.38,46.66,43.0,-0.0020418516436248,0.2726296868739775,C02
17127,Méc. Refrigreación,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",71390.43,71390.43,6475.74,3950.0,7193.0,10137.75,0.0,100.0,1.47,5.38,40.21,42.0,0.0261239407791751,0.2631386166679386,C02
17130,"Pintores, limpiadores de fachadas y afines",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
17131,Pintores y empapeladores,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",229903.92,229903.92,5702.8,2500.0,4000.0,6429.0,1.2,98.8,1.88,3.9,38.57,41.0,0.0024237116927222,0.2855061182501349,C02
17132,Barnizadores y afines,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",25762.14,25762.14,4747.23,2653.5,5371.0,7627.5,21.96,78.04,0.0,4.15,44.04,45.5,0.0760140505737248,0.1978204928839582,C06
17133,Limpiadores de fachadas y deshollinadores,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.974176, 0.53678, 0.048392, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1903.0,1903.0,7000.0,7000.0,7000.0,7000.0,0.0,100.0,0.0,3.0,47.0,47.0,0.4840168797347985,-0.6992610630929599,C14
17200,Of. Y op. Metalurgia,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",14306.09,14306.09,6910.37,6586.0,7000.0,7500.0,0.0,100.0,6.75,4.44,55.66,55.5,0.2433185286807718,0.3315498892687737,C06
17210,"Moldeadores, soldadores, chapistas, caldereros, montadores de estructuras metálicas y afines",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",37122.94,37122.94,6119.3,5776.0,6000.0,8500.0,1.72,98.28,17.82,3.91,51.39,48.0,0.123117253480138,0.2564311983346094,C06
17211,Moldeadores y macheros,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",18709.16,18709.16,6298.77,4500.0,5275.0,7750.0,8.95,91.05,3.71,4.6,41.92,48.0,0.2154203226184324,0.3149678225883457,C06
17212,Soldadores y oxicortadores,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",156031.03,156031.03,6635.93,3266.25,5888.0,8896.0,7.77,92.23,7.13,4.01,43.15,41.0,0.081108374314997,0.2820784057667069,C06
17213,Chapistas y caldereros,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",95267.91,95267.91,9828.86,3182.5,6000.0,8894.5,2.33,97.67,1.27,3.78,43.2,48.0,0.0457353099374424,0.280529709709981,C06
17214,Montadores de estructuras metálicas,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",16351.97,16351.97,5882.95,4697.5,6000.0,7900.0,0.0,100.0,0.0,3.89,38.64,35.0,-0.0572549040954532,0.3080429567834478,C02
17215,Aparejadores y empalmadores de cables,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.977092, 0.55085, 0.03905, 1.0)","(np.float64(0.980183581395348), np.float64(0.5733201860465111), np.float64(0.03384115116279068), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",3265.0,3265.0,5070.78,2594.0,3500.0,6750.0,0.0,100.0,0.0,3.48,29.45,35.0,-0.2075200532364105,0.4195488246367508,C18
