v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,total_workers_weighted,income_mean,income_std,income_median,female_pct,male_pct,public_sector_pct,nivel_ed_mean,nivel_ed_std,age_mean,age_std,age_median,x,y,community
18111,Mineros y operadores de instalaciones mineras,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,6167.24,6167.24,7.98,0.81,8.01,0.0,100.0,0.0,3.2,1.33,56.54,18.49,52.0,-396.1488342285156,844.9432983398438,C18
18112,Op. Proces minerales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,9907.0,9907.0,9.26,0.0,9.26,0.0,100.0,0.0,5.0,0.0,30.0,0.0,30.0,473.09716796875,-159.1578826904297,C19
18113,Perforadores y sondistas de pozos y afines,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,17024.05,17024.05,9.47,0.87,9.31,1.51,98.49,3.96,3.77,1.14,47.42,17.41,48.0,-281.3202819824219,765.4581298828125,C18
18114,Op. Maq. Cemento,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,27830.07,27830.07,9.09,0.45,9.01,0.0,100.0,1.11,3.78,1.01,56.45,9.17,57.0,373.6173095703125,443.8631896972656,C02
18120,Op. Proces metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,4573.0,4573.0,8.98,0.33,8.86,11.35,88.65,0.0,5.98,2.52,54.2,21.56,34.0,265.4018859863281,102.20882415771484,C07
18121,Op. proces metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,52537.96,52537.96,8.39,0.3,8.22,52.95,47.05,1.16,4.05,1.86,51.89,16.65,49.5,606.5084228515625,269.42340087890625,C07
18122,Op. Pulidoras y rec. Metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,2490.34,2490.34,,,,0.0,100.0,0.0,,,,,,910.379638671875,198.9952392578125,C07
18130,Op. Prod químicos y fotográficos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18131,Op. Plant químicas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,32677.09,32677.09,8.87,0.51,8.52,8.54,91.46,8.66,3.3,1.34,46.02,23.55,29.5,53.885047912597656,-146.260986328125,C27
18132,Op. Maq fotográficos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18140,Op. Maq. Caucho y afines,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18141,Op. Maq. Caucho,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,39983.92,39983.92,7.41,1.42,8.15,4.78,95.22,0.0,3.54,1.84,41.53,18.91,41.0,512.188720703125,357.7890319824219,C02
18142,Op. Maq. Plástico,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,45603.6,45603.6,8.71,0.52,8.72,17.36,82.64,4.73,4.53,1.45,37.28,12.32,37.0,254.45751953125,174.67507934570312,C21
18143,Op. Maq papel,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,14755.64,14755.64,8.61,0.42,8.29,41.73,58.27,0.0,5.4,0.84,33.34,6.37,27.5,-295.3001708984375,341.707275390625,C28
18150,Op. Prod textiles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,9433.0,9433.0,8.62,0.21,8.65,0.0,100.0,0.0,3.69,1.18,45.14,17.21,37.0,248.88693237304688,-103.35240936279295,C24
18151,Op. Maq. Fibras y tejidos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,5615.41,5615.41,8.34,0.52,8.91,58.92,41.08,18.5,3.12,0.33,65.2,15.51,63.5,193.5018615722656,-133.37709045410156,C24
18152,Op. Telares y maq. Coser,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,20215.7,20215.7,8.52,0.94,8.51,70.54,29.46,0.0,3.26,0.44,69.31,18.81,71.5,391.6539611816406,-194.1102600097656,C15
18153,Op. Maq coser,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,43139.3,43139.3,8.32,0.56,8.29,86.39,13.61,2.73,3.94,1.4,47.27,21.16,57.0,422.20843505859375,-207.40679931640625,C15
18154,Op. Limpieza tejidos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,2154.0,2154.0,7.96,2.03,7.75,0.0,100.0,0.0,4.55,0.5,35.87,10.94,37.0,223.0171356201172,-324.2475280761719,C24
18155,Op. Maq de cuero y pieles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,20294.0,20294.0,8.7,0.36,8.42,4.39,95.61,0.0,4.04,1.14,52.97,11.23,54.5,526.632568359375,-270.3016357421875,C15
18156,Op. Maq. Calzado,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,46657.63,46657.63,8.12,0.79,8.01,65.78,34.22,6.08,4.15,1.4,37.72,16.08,32.0,630.1575317382812,50.98676300048828,C07
18157,Op. Maq. Lavarropas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,24576.78,24576.78,8.68,0.94,8.8,71.95,28.05,1.19,4.75,2.3,50.82,12.45,52.0,281.0055847167969,-342.0682373046875,C15
18159,Op. Prod. Textiles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,6443.0,6443.0,8.56,0.19,8.6,47.32,52.68,1.37,3.2,0.63,52.55,26.07,54.0,212.2216644287109,-227.90164184570312,C24
18160,Op. Maq. Alimentos y bebidas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,117071.22,117071.22,8.63,0.86,8.7,23.94,76.06,0.0,3.7,1.37,45.1,22.62,49.0,634.5745239257812,-256.8768920898437,C08
18170,Op. Inst papel y madera,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18171,Op. Pasta de papel y celulosa,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,7011.48,7011.48,8.91,0.37,8.9,0.0,100.0,0.0,3.54,1.5,64.0,0.0,64.0,-442.6148681640625,256.0856628417969,C28
18172,Op. Proces madera,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,25882.71,25882.71,7.97,1.03,8.24,0.0,100.0,0.0,2.55,0.74,43.55,13.57,44.5,37.40026473999024,48.708126068115234,C28
18180,Op. Maquinaria n/c,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18181,Op. Vidriería y cerámica,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,13951.06,13951.06,9.19,0.3,9.14,21.0,79.0,0.0,3.43,0.78,69.48,4.33,69.0,316.629150390625,539.5126953125,C02
18182,Op. Maq vapor y calderas,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,8609.0,8609.0,8.78,0.37,8.78,0.0,100.0,33.7,3.54,0.89,53.7,9.98,60.0,-467.5208129882813,-95.1539306640625,C21
18183,Op. Maq. Embalaje,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,102009.24,102009.24,8.53,0.6,8.38,34.68,65.32,0.93,3.52,1.37,46.77,18.4,42.0,412.41259765625,-146.00564575195312,C25
18189,Op maq. n/c,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,269.0,269.0,8.47,0.0,8.47,100.0,0.0,0.0,4.0,0.0,22.0,0.0,22.0,-1001.3767700195312,122.4298858642578,C11
18200,Ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18210,Ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,238.0,238.0,7.6,0.0,7.6,100.0,0.0,0.0,3.0,0.0,69.0,0.0,69.0,-998.5199584960938,-1216.6053466796875,C27
18211,Ensambladores de maquinaria mecánica,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,76377.94,76377.94,9.21,0.21,9.03,13.74,86.26,2.31,4.92,1.76,32.18,13.41,29.0,697.8631591796875,427.5328369140625,C02
18212,Ensambladores de equipos eléctricos y electrónicos,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,23509.91,23509.91,8.58,0.78,9.13,62.68,37.32,0.0,4.92,1.25,31.95,9.29,31.0,81.2913818359375,674.75732421875,C07
18219,Ensambladores no clasificados bajo otros epígrafes,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,15890.16,15890.16,8.65,0.35,8.63,53.05,46.95,0.0,4.11,1.8,37.5,11.86,39.0,4.671505928039551,234.0953826904297,C21
18300,Cond. equip. pesados móviles,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,870.0,870.0,9.11,0.32,9.07,0.0,100.0,0.0,4.13,0.99,49.08,12.4,47.5,-184.76194763183597,738.0408325195312,C02
18310,Maq. Locomotoras,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18311,Mar. Locomotoras,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,33660.8,33660.8,8.97,0.39,8.77,1.17,98.83,89.74,4.51,1.82,60.58,22.18,60.5,589.531494140625,148.55838012695312,C19
18312,"Guardafrenos, guardagujas y agentes de maniobras",8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,11892.0,11892.0,9.4,0.1,9.21,0.0,100.0,92.87,2.25,0.89,36.5,11.97,39.5,662.9945068359375,81.76604461669922,C19
18320,"Cond. automóviles, camionetas y motocicletas",8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18321,Cond. motocicletas,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,89471.53,89471.53,6.91,1.33,7.96,3.67,96.33,0.0,4.35,0.48,23.04,9.87,27.5,577.5415649414062,-650.4688720703125,C08
18322,Cond. autom. y camionetas,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,657197.17,657197.17,8.7,0.78,8.7,4.98,95.02,6.32,4.21,1.36,46.13,12.78,47.0,907.5328979492188,-570.3777465820312,C19
18330,Cond. camiones pesados y autobuses,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,,,,
18331,Cond. autobuses y tranvías,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,173397.05,173397.05,9.08,0.62,8.99,2.38,97.62,14.07,4.33,1.37,43.64,15.42,42.0,694.8549194335938,-491.8755493164063,C19
18332,Cond. camiones pesados,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,343685.4,343685.4,8.92,0.78,8.85,2.29,97.71,10.81,3.68,1.36,47.74,16.13,48.0,984.2974243164062,-195.643798828125,C19
18340,Op. Equip. Pesados,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,706.0,706.0,9.47,0.0,9.47,0.0,100.0,0.0,5.0,0.0,32.0,0.0,32.0,-554.5325927734375,650.8493041992188,C28
18341,Op. Maq agrícola forestal,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,35894.86,35894.86,8.29,0.48,8.38,0.0,100.0,3.61,2.95,0.71,44.31,13.88,44.0,137.40858459472656,-449.9101867675781,C10
18342,Op. Mov tierra,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,29815.08,29815.08,8.85,0.74,8.92,2.52,97.48,45.93,3.4,1.01,46.11,17.15,42.5,458.9671936035156,567.012451171875,C02
18343,Op. Grúas y equipos móviles,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,33764.34,33764.34,8.78,0.64,8.64,12.08,87.92,16.41,4.25,1.69,50.72,19.62,58.0,-197.00408935546875,191.4091339111328,C01
18344,Op. Autoelevadoras,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,51252.55,51252.55,9.02,0.4,9.0,2.77,97.23,10.27,5.34,2.24,31.33,10.67,32.0,384.2083740234375,-60.9698486328125,C12
18350,Mariners,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,3864.36,3864.36,9.24,0.42,9.26,0.0,100.0,18.35,5.8,2.7,52.99,13.04,51.0,-795.8967895507812,547.5258178710938,C09
19000,Oc. Elementales n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.948683, 0.910473, 0.395289, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19100,Limpiadores y asistentes,9. Operarios no calificados,3. Trabajadores manuales,"(0.946809, 0.924168, 0.426373, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19110,Limp. Domésticos y oficinas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,8968.0,8968.0,,,,100.0,0.0,0.0,4.24,0.77,29.31,9.76,28.0,-468.4601745605469,-482.9213562011719,C13
19111,Limp. Doméstica,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,2258466.0,2258466.0,7.89,0.88,7.9,97.49,2.51,0.49,3.53,1.45,45.96,16.97,45.0,699.761474609375,-1195.8525390625,C03
19112,Limp. Oficinas y hoteles,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,645673.14,645673.14,8.32,0.78,8.29,69.32,30.68,29.91,3.96,1.53,43.07,16.79,44.0,275.4966125488281,-822.19482421875,C04
19120,Limpiadores gral.,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19121,Lavadores y planchadores,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,39954.07,39954.07,7.59,1.06,7.96,90.92,9.08,32.36,2.89,1.09,46.43,13.5,42.5,-61.00447082519531,-433.2548522949219,C03
19122,Lav. Vehículos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,42581.02,42581.02,7.97,0.7,7.67,14.33,85.67,0.0,3.95,1.43,37.82,15.35,29.5,558.6743774414062,322.4316101074219,C02
19123,Lav. Ventanas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,5904.0,5904.0,8.42,0.15,8.54,0.0,100.0,0.0,2.9,0.99,59.37,13.42,52.0,-383.8997802734375,-538.6648559570312,C13
19129,Limpieza n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,7120.0,7120.0,8.58,0.21,8.57,54.76,45.24,74.78,3.48,1.19,52.85,11.57,49.5,-419.0509033203125,-286.66070556640625,C10
19200,"Peones agropecuarios, pesqueros y forestales",9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,9273.0,9273.0,,,,0.0,100.0,0.0,3.0,0.0,40.0,0.0,40.0,-249.86114501953125,-465.3270263671875,C10
19210,"Peones agropecuarios, pesqueros y forestales",9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,639.6,639.6,,,,100.0,0.0,0.0,,,,,,-851.0072021484375,-415.6722412109375,C10
19211,Peones agrícolas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,226523.38,226523.38,7.95,0.83,7.96,22.02,77.98,8.38,3.15,1.27,41.79,20.52,40.0,374.8634948730469,-597.7496948242188,C10
19212,Peones ganaderos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,38653.8,38653.8,8.12,0.66,8.19,26.67,73.33,1.9,2.72,0.91,56.38,22.84,51.0,63.34254455566406,-745.8161010742188,C10
19213,Peones agrícolas mixtos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,12616.48,12616.48,8.38,0.24,8.52,0.0,100.0,0.0,2.03,0.24,52.5,20.02,55.5,-152.46881103515625,-841.2822875976562,C10
19214,Peones de jardinería y horticultura,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,154755.15,154755.15,7.61,0.95,7.6,9.2,90.8,11.62,3.31,1.36,31.51,14.79,24.5,715.4011840820312,19.966567993164062,C10
19215,Peones forestales,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,7153.73,7153.73,8.53,0.52,8.29,0.0,100.0,0.0,2.41,0.49,43.02,13.23,44.0,-524.0239868164062,-658.65234375,C10
19216,Peones pesca,9. Operarios no calificados,3. Trabajadores manuales,"(0.947937, 0.949318, 0.491426, 1.0)",#5C068C,#17becf,1445.0,1445.0,7.5,0.0,7.5,0.0,100.0,0.0,3.0,0.0,32.0,0.0,32.0,-793.7030639648438,385.7784729003906,C11
19300,"Peones ind, min y construcción",9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,1679.0,1679.0,8.23,0.0,8.23,0.0,100.0,0.0,2.0,0.0,58.0,0.0,58.0,438.8511047363281,-650.4647216796875,C12
19310,Peons minería y la construcción,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,1121.0,1121.0,7.82,0.0,7.82,0.0,100.0,100.0,2.0,0.0,93.0,0.0,93.0,-794.4132080078125,157.9308319091797,C05
19311,Peones minas y canteras,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,1859.0,1859.0,8.39,0.0,8.39,0.0,100.0,0.0,3.0,0.0,41.0,0.0,41.0,-383.2976684570313,956.8634033203124,C18
19312,Peones obras públicas y mantenimiento,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,78275.75,78275.75,9.0,0.85,8.34,2.27,97.73,34.96,3.96,2.27,40.42,15.47,35.5,345.0114440917969,325.5526733398437,C02
19313,Peones construcción,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,389661.31,389661.31,7.93,0.83,7.94,5.68,94.32,6.14,3.87,1.46,31.75,14.33,24.0,756.6826782226562,637.98095703125,C02
19320,Peones ind. Manufactoruera,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,1204.0,1204.0,8.07,0.0,8.07,0.0,100.0,0.0,3.53,0.84,75.74,5.91,72.0,-341.841796875,-187.5079345703125,C13
19321,Empacadores manuales,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,65998.85,65998.85,8.24,0.6,8.09,69.92,30.08,3.07,3.24,0.7,45.6,17.95,49.0,375.5768432617188,-338.1797790527344,C25
19329,Peones ind. Manufactoruera,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,60401.52,60401.52,8.37,0.84,8.04,5.41,94.59,10.91,4.17,1.17,35.09,16.28,31.0,498.8370361328125,364.0618591308594,C02
19330,Peones transporte,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19331,Cond. vehículos accionados a pedal o a brazo,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,5898.38,5898.38,,,,31.38,68.62,0.0,,,,,,154.85394287109375,-225.13575744628903,C01
19332,Cond. tracc. animal,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,1611.0,1611.0,8.65,0.0,8.65,100.0,0.0,0.0,2.0,0.0,34.0,0.0,34.0,957.1984252929688,152.11729431152344,C12
19333,Peones de carga,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,127645.15,127645.15,8.19,1.11,8.43,6.73,93.27,3.04,3.75,1.13,36.61,17.31,31.0,562.5177612304688,-196.53207397460935,C19
19334,Reponedores de estanterías,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,154437.95,154437.95,8.71,0.83,8.69,28.75,71.25,0.0,4.66,1.71,29.54,10.47,28.5,749.9618530273438,-584.706298828125,C08
19400,Ay. prep. alimentos,9. Operarios no calificados,3. Trabajadores manuales,"(0.957896, 0.971003, 0.556275, 1.0)",#5C068C,#17becf,1445.0,1445.0,,,,100.0,0.0,0.0,4.0,0.0,25.0,0.0,25.0,-603.4080810546875,-331.7051696777344,C12
19410,Ay. prep. alimentos,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19411,Cocin. com. rápida,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)",#5C068C,#17becf,42328.65,42328.65,8.1,0.64,8.01,75.41,24.59,10.71,4.78,1.99,29.59,19.7,23.0,607.2728881835938,-694.0309448242188,C08
19412,Ay. de cocina,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)",#5C068C,#17becf,207562.63,207562.63,7.97,0.91,8.15,80.5,19.5,18.71,4.67,1.68,36.01,18.67,31.0,670.76953125,-822.3543701171875,C08
19500,Vend. ambulantes de servicios y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.971162, 0.985282, 0.602154, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19510,Trab. ambulantes de servicios y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.971162, 0.985282, 0.602154, 1.0)",#5C068C,#17becf,18319.44,18319.44,7.4,1.06,7.65,31.63,68.37,6.8,4.08,1.6,27.63,15.39,21.0,-394.5598754882813,66.27830505371094,C29
19520,Vend. ambulantes (excluyendo de comida),9. Operarios no calificados,3. Trabajadores manuales,"(0.976511, 0.989753, 0.61676, 1.0)",#5C068C,#17becf,101833.14,101833.14,8.12,0.74,7.86,45.14,54.86,0.0,3.8,1.28,38.77,14.97,41.0,672.8135375976562,-517.9158325195312,C20
19600,Rec. Desechos,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,262.0,262.0,8.01,0.0,8.01,0.0,100.0,0.0,4.0,0.0,23.0,0.0,23.0,-1010.81103515625,-352.1529541015625,C14
19610,Rec. Desechos y clasificadores,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19611,Recol. Basura y mat reciclable,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,82764.21,82764.21,8.23,1.15,8.06,16.13,83.87,19.84,2.96,1.12,37.81,14.67,38.0,832.046142578125,33.907127380371094,C12
19612,Clas. de desechos,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,14054.83,14054.83,8.07,0.71,7.6,65.59,34.41,49.95,3.8,2.93,34.09,12.85,25.0,750.1685180664062,112.11189270019533,C12
19613,Barrenderos y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,76206.55,76206.55,8.45,0.68,8.29,45.43,54.57,60.07,3.54,1.22,39.75,13.1,38.0,289.2029113769531,-318.0208740234375,C13
19620,Oc. elementales n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
19621,"Mensajeros, mandaderos, maleteros y repartidores",9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,169609.05,169609.05,7.99,0.85,8.01,12.65,87.35,9.98,4.58,1.78,30.64,13.17,26.0,536.4139404296875,-552.5979614257812,C08
19622,Trabajos varios,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,28451.34,28451.34,7.88,0.99,7.6,3.59,96.41,15.42,4.09,1.29,37.84,17.73,38.5,-155.4427032470703,300.1576232910156,C01
19623,Rec. Dinero,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,3295.55,3295.55,8.7,0.0,8.7,0.0,100.0,0.0,4.0,0.0,28.0,0.0,28.0,-427.6183471679688,570.7688598632812,C16
19624,Acarreadores de agua y recolectores de leña,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,,,,
