v183ciuo,original_v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,total_workers_weighted,income_mean,income_std,income_median,female_pct,male_pct,public_sector_pct,nivel_ed_mean,nivel_ed_std,age_mean,age_std,age_median
17516,7516,Elab. Tábaco,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985315, 0.608422, 0.024202, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17520,7520,Of. Y Op. Madera,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985315, 0.608422, 0.024202, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17521,7521,Op. Trat. Madera,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985315, 0.608422, 0.024202, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17522,7522,Ebanistas y afines,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985315, 0.608422, 0.024202, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17523,7523,Reg. Y op. máquinas de labrar madera,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17530,7530,Of. Y Op. Confección,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17531,7531,"Sastres, modistos, peleteros y sombrereros",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17532,7532,Patronistas y cortadores de tela y afines,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17533,7533,"Costureros, bordadores y afines",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17534,7534,"Tapiceros, colchoneros y afines",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17535,7535,"Apelambradores, pellejeros y curtidores",7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17536,7536,Zapateros y afines,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17540,7540,Of. Y Op. n/c,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17541,7541,Buzos,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17542,7542,Dinamiteros y pegadores,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17543,7543,Clasificadores y probadores de productos (excluyendo alimentos y bebidas),7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17544,7544,Fumigadores y otros controladores de plagas y malas hierbas,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
17549,7549,Of. Y Op. Mecánicos,7. Trabajadores de oficios,3. Trabajadores manuales,"(0.985952, 0.61575, 0.025592, 1.0)",#80796B,#17becf,0.0,,,,,,,,,,,,
18000,8000,Op. Maquinas y ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.986694, 0.70554, 0.095694, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18100,8100,Op. Inst y maquinaria,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18110,8110,Op. Inst minería,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18111,8111,Mineros y operadores de instalaciones mineras,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18112,8112,Op. Proces minerales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18113,8113,Perforadores y sondistas de pozos y afines,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18114,8114,Op. Maq. Cemento,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18120,8120,Op. Proces metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18121,8121,Op. proces metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18122,8122,Op. Pulidoras y rec. Metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18130,8130,Op. Prod químicos y fotográficos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18131,8131,Op. Plant químicas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18132,8132,Op. Maq fotográficos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18140,8140,Op. Maq. Caucho y afines,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18141,8141,Op. Maq. Caucho,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18142,8142,Op. Maq. Plástico,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18143,8143,Op. Maq papel,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18150,8150,Op. Prod textiles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18151,8151,Op. Maq. Fibras y tejidos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18152,8152,Op. Telares y maq. Coser,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18153,8153,Op. Maq coser,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18154,8154,Op. Limpieza tejidos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18155,8155,Op. Maq de cuero y pieles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18156,8156,Op. Maq. Calzado,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18157,8157,Op. Maq. Lavarropas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18159,8159,Op. Prod. Textiles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18160,8160,Op. Maq. Alimentos y bebidas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18170,8170,Op. Inst papel y madera,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18171,8171,Op. Pasta de papel y celulosa,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18172,8172,Op. Proces madera,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18180,8180,Op. Maquinaria n/c,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18181,8181,Op. Vidriería y cerámica,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18182,8182,Op. Maq vapor y calderas,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18183,8183,Op. Maq. Embalaje,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18189,8189,Op maq. n/c,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18200,8200,Ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18210,8210,Ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18211,8211,Ensambladores de maquinaria mecánica,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18212,8212,Ensambladores de equipos eléctricos y electrónicos,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18219,8219,Ensambladores no clasificados bajo otros epígrafes,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18300,8300,Cond. equip. pesados móviles,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18310,8310,Maq. Locomotoras,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18311,8311,Mar. Locomotoras,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18312,8312,"Guardafrenos, guardagujas y agentes de maniobras",8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18320,8320,"Cond. automóviles, camionetas y motocicletas",8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18321,8321,Cond. motocicletas,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18322,8322,Cond. autom. y camionetas,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18330,8330,Cond. camiones pesados y autobuses,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18331,8331,Cond. autobuses y tranvías,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18332,8332,Cond. camiones pesados,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18340,8340,Op. Equip. Pesados,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18341,8341,Op. Maq agrícola forestal,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18342,8342,Op. Mov tierra,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18343,8343,Op. Grúas y equipos móviles,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18344,8344,Op. Autoelevadoras,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
18350,8350,Mariners,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)",#05897B,#17becf,0.0,,,,,,,,,,,,
19000,9000,Oc. Elementales n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.948683, 0.910473, 0.395289, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19100,9100,Limpiadores y asistentes,9. Operarios no calificados,3. Trabajadores manuales,"(0.946809, 0.924168, 0.426373, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19110,9110,Limp. Domésticos y oficinas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19111,9111,Limp. Doméstica,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19112,9112,Limp. Oficinas y hoteles,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19120,9120,Limpiadores gral.,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19121,9121,Lavadores y planchadores,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19122,9122,Lav. Vehículos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19123,9123,Lav. Ventanas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19129,9129,Limpieza n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19200,9200,"Peones agropecuarios, pesqueros y forestales",9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19210,9210,"Peones agropecuarios, pesqueros y forestales",9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19211,9211,Peones agrícolas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19212,9212,Peones ganaderos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19213,9213,Peones agrícolas mixtos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19214,9214,Peones de jardinería y horticultura,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19215,9215,Peones forestales,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19216,9216,Peones pesca,9. Operarios no calificados,3. Trabajadores manuales,"(0.947937, 0.949318, 0.491426, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19300,9300,"Peones ind, min y construcción",9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19310,9310,Peons minería y la construcción,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19311,9311,Peones minas y canteras,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19312,9312,Peones obras públicas y mantenimiento,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19313,9313,Peones construcción,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19320,9320,Peones ind. Manufactoruera,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19321,9321,Empacadores manuales,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19329,9329,Peones ind. Manufactoruera,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19330,9330,Peones transporte,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19331,9331,Cond. vehículos accionados a pedal o a brazo,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19332,9332,Cond. tracc. animal,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19333,9333,Peones de carga,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19334,9334,Reponedores de estanterías,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19400,9400,Ay. prep. alimentos,9. Operarios no calificados,3. Trabajadores manuales,"(0.957896, 0.971003, 0.556275, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19410,9410,Ay. prep. alimentos,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19411,9411,Cocin. com. rápida,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19412,9412,Ay. de cocina,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19500,9500,Vend. ambulantes de servicios y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.971162, 0.985282, 0.602154, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19510,9510,Trab. ambulantes de servicios y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.971162, 0.985282, 0.602154, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19520,9520,Vend. ambulantes (excluyendo de comida),9. Operarios no calificados,3. Trabajadores manuales,"(0.976511, 0.989753, 0.61676, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19600,9600,Rec. Desechos,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19610,9610,Rec. Desechos y clasificadores,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19611,9611,Recol. Basura y mat reciclable,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19612,9612,Clas. de desechos,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19613,9613,Barrenderos y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19620,9620,Oc. elementales n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19621,9621,"Mensajeros, mandaderos, maleteros y repartidores",9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19622,9622,Trabajos varios,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19623,9623,Rec. Dinero,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19624,9624,Acarreadores de agua y recolectores de leña,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
19629,9629,Oc. Elementales,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)",#5C068C,#17becf,0.0,,,,,,,,,,,,
