algorithm,resolution,num_communities,seed,modularity
louvain,6.004073899923431,37,21588,0.3129230348161885
louvain,6.004073899923431,36,23019,0.30620125771632634
louvain,6.004073899923431,37,57408,0.29854282740939353
louvain,6.004073899923431,39,18144,0.2886763001059879
louvain,6.949634406607253,44,43667,0.26405233741640544
louvain,6.949634406607253,39,55824,0.29654575457537163
louvain,6.949634406607253,43,14480,0.27171847180333014
louvain,6.949634406607253,42,57991,0.266823663654051
louvain,6.949634406607253,46,54596,0.2685898178398921
louvain,6.949634406607253,41,50180,0.2772413204108437
louvain,6.949634406607253,41,50469,0.2843230298649444
louvain,6.949634406607253,40,2110,0.27539577005065047
louvain,6.949634406607253,42,9373,0.273987917247272
louvain,6.949634406607253,41,3289,0.28056400193954234
louvain,6.949634406607253,41,54621,0.2808813500350683
louvain,6.949634406607253,42,21588,0.27437593211799843
louvain,6.949634406607253,42,23019,0.2712684859483935
louvain,6.949634406607253,42,57408,0.2633525072281161
louvain,6.949634406607253,42,18144,0.27358137788781617
louvain,8.044107915812841,50,43667,0.2405572074892156
louvain,8.044107915812841,49,55824,0.2521947086356169
louvain,8.044107915812841,52,14480,0.23496188042134547
louvain,8.044107915812841,52,57991,0.23335926320533232
louvain,8.044107915812841,51,54596,0.24378691428937968
louvain,8.044107915812841,48,50180,0.23946356138496622
louvain,8.044107915812841,48,50469,0.24816513207413518
louvain,8.044107915812841,50,2110,0.24397645058492548
louvain,8.044107915812841,47,9373,0.24426377038813152
louvain,8.044107915812841,47,3289,0.25737984443054535
louvain,8.044107915812841,47,54621,0.2496876296221402
louvain,8.044107915812841,48,21588,0.2429995809495631
louvain,8.044107915812841,51,23019,0.2364424123724126
louvain,8.044107915812841,47,57408,0.24394812721701906
louvain,8.044107915812841,47,18144,0.2484610957366069
louvain,9.31094621318829,55,43667,0.20498793856031353
louvain,9.31094621318829,52,55824,0.2312118931760499
louvain,9.31094621318829,56,14480,0.19181628624678015
louvain,9.31094621318829,54,57991,0.212636483380351
louvain,9.31094621318829,57,54596,0.191195101245274
louvain,9.31094621318829,54,50180,0.1936661541693571
louvain,9.31094621318829,53,50469,0.19477559541262973
louvain,9.31094621318829,55,2110,0.20084796285344833
louvain,9.31094621318829,54,9373,0.19192621175071747
louvain,9.31094621318829,54,3289,0.20560224862438006
louvain,9.31094621318829,53,54621,0.2005501430928384
louvain,9.31094621318829,55,21588,0.18745754257383881
louvain,9.31094621318829,54,23019,0.20932314930601847
louvain,9.31094621318829,55,57408,0.20018581776756847
louvain,9.31094621318829,55,18144,0.18978114370615728
louvain,10.777294423719212,58,43667,0.1942076839702323
louvain,10.777294423719212,59,55824,0.17374784854728503
louvain,10.777294423719212,59,14480,0.17955365933032622
louvain,10.777294423719212,60,57991,0.19138841308281515
louvain,10.777294423719212,61,54596,0.16793709632295048
louvain,10.777294423719212,62,50180,0.1527428311272174
louvain,10.777294423719212,60,50469,0.16876887349909686
louvain,10.777294423719212,61,2110,0.16149065585228572
louvain,10.777294423719212,58,9373,0.1765660274104573
louvain,10.777294423719212,61,3289,0.17098273522039553
louvain,10.777294423719212,59,54621,0.17521733460265546
louvain,10.777294423719212,64,21588,0.1672576019807779
louvain,10.777294423719212,59,23019,0.18284116481830592
louvain,10.777294423719212,59,57408,0.1854765268529712
louvain,10.777294423719212,60,18144,0.1781999595893849
louvain,12.47457266276664,64,43667,0.15182055700283092
louvain,12.47457266276664,64,55824,0.14995407909043826
louvain,12.47457266276664,62,14480,0.16180400970045883
louvain,12.47457266276664,67,57991,0.14677227436578177
louvain,12.47457266276664,68,54596,0.13276866029353535
louvain,12.47457266276664,65,50180,0.13961930988434054
louvain,12.47457266276664,67,50469,0.13370826755046442
louvain,12.47457266276664,64,2110,0.1418356455947287
louvain,12.47457266276664,64,9373,0.14207643292654012
louvain,12.47457266276664,65,3289,0.14089116949124772
louvain,12.47457266276664,64,54621,0.13705548267370415
louvain,12.47457266276664,68,21588,0.13314843817825756
louvain,12.47457266276664,64,23019,0.15029184310479746
louvain,12.47457266276664,65,57408,0.1542487540832808
louvain,12.47457266276664,65,18144,0.1445945381950363
louvain,14.439149289283547,73,43667,0.11955899899731331
louvain,14.439149289283547,71,55824,0.13532827586480398
louvain,14.439149289283547,70,14480,0.1271494521638652
louvain,14.439149289283547,72,57991,0.12780303479547706
louvain,14.439149289283547,71,54596,0.12030305241469905
louvain,14.439149289283547,72,50180,0.11822806509127551
louvain,14.439149289283547,72,50469,0.11753615715560736
louvain,14.439149289283547,71,2110,0.11793153654695408
louvain,14.439149289283547,69,9373,0.12711994221452616
louvain,14.439149289283547,69,3289,0.13119832280803154
louvain,14.439149289283547,69,54621,0.12009793766114576
louvain,14.439149289283547,70,21588,0.1227640660816522
louvain,14.439149289283547,68,23019,0.1391060920664557
louvain,14.439149289283547,71,57408,0.13658396387606028
louvain,14.439149289283547,71,18144,0.1272085097259635
louvain,16.71312018731537,80,43667,0.1016456994139687
louvain,16.71312018731537,80,55824,0.10457764966085446
louvain,16.71312018731537,79,14480,0.10793844668417707
louvain,16.71312018731537,79,57991,0.1055379530882272
louvain,16.71312018731537,80,54596,0.10034849555257976
louvain,16.71312018731537,77,50180,0.10670223763097583
louvain,16.71312018731537,79,50469,0.10058501799782506
louvain,16.71312018731537,76,2110,0.10547000239027499
louvain,16.71312018731537,77,9373,0.10702279862583886
louvain,16.71312018731537,78,3289,0.10604514303096782
louvain,16.71312018731537,78,54621,0.10386703747784096
louvain,16.71312018731537,79,21588,0.10218560940570857
louvain,16.71312018731537,76,23019,0.11477869998287528
louvain,16.71312018731537,76,57408,0.11216919353106583
louvain,16.71312018731537,78,18144,0.11049722233912149
louvain,19.345210773806517,86,43667,0.08564676867846688
louvain,19.345210773806517,84,55824,0.09849627302690916
louvain,19.345210773806517,85,14480,0.09090323627700782
louvain,19.345210773806517,85,57991,0.09440339792192416
louvain,19.345210773806517,85,54596,0.0911950752381851
louvain,19.345210773806517,85,50180,0.09135117737673738
louvain,19.345210773806517,81,50469,0.09322730995356854
louvain,19.345210773806517,82,2110,0.08773330522057317
louvain,19.345210773806517,84,9373,0.08822929656201285
louvain,19.345210773806517,85,3289,0.08928349379903604
louvain,19.345210773806517,85,54621,0.08455734864823407
louvain,19.345210773806517,84,21588,0.09043253728850632
louvain,19.345210773806517,80,23019,0.10803660623202649
louvain,19.345210773806517,81,57408,0.10256218125833745
louvain,19.345210773806517,84,18144,0.09074409423607246
louvain,22.39182006044756,90,43667,0.08169369238868124
louvain,22.39182006044756,88,55824,0.08806711382894027
louvain,22.39182006044756,87,14480,0.08432055502497367
louvain,22.39182006044756,91,57991,0.08644088514926603
louvain,22.39182006044756,87,54596,0.0852411695055481
louvain,22.39182006044756,89,50180,0.07666067495649359
louvain,22.39182006044756,86,50469,0.08358681864105053
louvain,22.39182006044756,87,2110,0.07581336144124962
louvain,22.39182006044756,88,9373,0.08480925541605847
louvain,22.39182006044756,86,3289,0.08403473337963771
louvain,22.39182006044756,87,54621,0.07825818013572801
louvain,22.39182006044756,86,21588,0.0847289556601318
louvain,22.39182006044756,84,23019,0.09888229181879697
louvain,22.39182006044756,87,57408,0.09024496558417552
louvain,22.39182006044756,87,18144,0.08706637608359015
louvain,25.91822914115521,94,43667,0.07483457974952507
louvain,25.91822914115521,90,55824,0.0834471637247029
louvain,25.91822914115521,91,14480,0.07544080930636542
louvain,25.91822914115521,92,57991,0.08072746584857927
louvain,25.91822914115521,91,54596,0.07994958025215909
louvain,25.91822914115521,91,50180,0.07514114346491273
louvain,25.91822914115521,91,50469,0.07716988544708013
louvain,25.91822914115521,89,2110,0.07128315660150215
louvain,25.91822914115521,91,9373,0.07554884683904063
louvain,25.91822914115521,88,3289,0.07812229063350414
louvain,25.91822914115521,90,54621,0.07298205487873936
louvain,25.91822914115521,89,21588,0.08033669477148411
louvain,25.91822914115521,90,23019,0.0809152035779371
louvain,25.91822914115521,89,57408,0.08237599136467273
louvain,25.91822914115521,92,18144,0.07717625640517756
louvain,30.0,95,43667,0.07040756597056061
louvain,30.0,95,55824,0.0714588209977333
louvain,30.0,96,14480,0.06757930239772239
louvain,30.0,95,57991,0.07650038648274317
louvain,30.0,93,54596,0.07181868210485715
louvain,30.0,95,50180,0.0682702233953748
louvain,30.0,93,50469,0.06969967076608807
louvain,30.0,90,2110,0.07157459790494429
louvain,30.0,94,9373,0.06628884965175136
louvain,30.0,93,3289,0.07109876335405765
louvain,30.0,96,54621,0.062146400827933865
louvain,30.0,91,21588,0.07708479798612927
louvain,30.0,95,23019,0.07130450439727651
louvain,30.0,92,57408,0.07260709538102696
louvain,30.0,93,18144,0.07699552803088022
